0,-2.8282954816666344,1,-0.3326563695804374,2,-2.8707111759233537
154,-2.9360468537824227,1,-1.139375792508424,2,1.1390430156107705
155,-1.6382430615784749,1,3.085157874149451,2,2.7440465272283294
156,1.1350288777440714,1,2.643088987498495,2,0.04360959085559202
157,-0.8088688539331121,1,-2.6138005847260857,2,-2.975160592909115
158,-2.6334594679462295,1,0.18540113401205272,2,-1.820631903761917
159,2.755367126666208,1,-2.159455586685121,2,-1.3069013150160151
160,1.513036201787295,1,0.7189251355345263,2,2.7106224224434223
161,-3.061209092692695,1,1.4636815458874066,2,1.1234059104593452
162,0.27787291149934346,1,-0.2530608663383278,2,-0.9429167271418786
163,-2.1515891415626083,1,-1.7194806153867428,2,-2.3058534771192942
164,-2.9634833520490536,1,0.3449757480420872,2,2.3659586276727946
165,-3.1203341104409983,1,-1.6113728088409218,2,2.613351926688315
166,-3.058384853408772,1,-2.5060111979967283,2,0.6757417983633669
167,1.2039984258530048,1,0.07994194463347837,2,1.0628755632716302
168,-1.1842496154050917,1,0.19478187328000418,2,-1.0687346788645447
169,2.212670349147733,1,0.9537355899658664,2,0.8760998729118974
170,-2.598020319054392,1,2.4288721266151354,2,-3.0633469919355356
171,-1.5407139534683205,1,-2.829726668368624,2,-2.3852927249655997
172,-0.46696028935745737,1,-0.4765991542104202,2,2.601384418241084
173,-2.6458884687535695,1,-2.6467940476177483,2,-0.432505484089853
174,0.42884836491394207,1,1.9157717561096872,2,-2.3117204931420194
175,2.4973184458000164,1,-2.381059224525522,2,2.2477609514101813
176,-2.0410069645789433,1,1.660006116866433,2,-3.0780592924556345
177,1.1468458921742064,1,3.0829622382843906,2,2.712811981513389
178,2.4489838141601625,1,-1.8723727380143707,2,-0.7587207553350517
179,-1.2252762215352122,1,0.13708960413786642,2,0.9838580381208857
180,-2.369086175678649,1,1.3866519752447992,2,2.492642848540706
181,2.0898271408727584,1,-2.1450247370250883,2,-0.8165710301221236
182,1.259493693725851,1,0.31647875600322806,2,-0.02320073278581969
183,0.9287540272786066,1,1.3816051388483679,2,-2.0743150503570016
184,0.8290969462611613,1,0.7740829275418943,2,1.545033378382417
185,-1.4254536022639341,1,-2.9911897743299245,2,-1.852212594117518
186,-0.6533811452441793,1,-2.507889474844596,2,1.9616543878216914
187,2.293937987062673,1,3.139018988081541,2,0.8108833939217415
188,-2.9834477477345085,1,0.15186199274656476,2,-0.46421848528639087
189,-1.4774113913745286,1,2.170391581263254,2,0.8837794684685489
190,-1.5720911303393261,1,1.477089892847605,2,1.9566949401899203
191,-0.3552188949578823,1,-2.955448102583951,2,2.9626711376422055
192,0.5902678913042783,1,0.5493417371534255,2,2.6651356583375296
193,1.7761387591037856,1,0.4236105518733613,2,1.590605736277804
194,1.1652334494300698,1,-0.7674880141018061,2,-0.774832694121395
195,2.0590937557718165,1,-2.274906777520089,2,-2.1166339810509003
196,2.33549517332811,1,-0.6764264519832817,2,0.8816259552336234
197,2.019340204184374,1,-0.15579692323708771,2,-2.7007576995339195
198,-2.974333612540943,1,1.6386051784392661,2,1.8117022848748192
199,-0.8416106053162697,1,1.6641950936379484,2,-1.3240687698805105
200,-1.1228273747045323,1,2.932714760935349,2,0.8707657790346275
201,0.5470859977343783,1,-1.226857259541682,2,0.9207294042826222
202,0.0894468006539304,1,0.14773121728237193,2,-2.2945317211961327
203,0.48573073678217105,1,2.0732381029857887,2,3.06531073329292
204,-1.4478243537553146,1,2.3556733899064985,2,-2.6199104479099997
205,2.0597450973073466,1,0.36662161762205336,2,2.778117081765897
206,-0.8721110329422963,1,-1.9800868122706679,2,0.08161295465475682
207,-2.233221535702155,1,-0.8631322642776418,2,1.117532517467934
208,-1.7528461254355672,1,-0.5937257407199321,2,-0.33435583215260767
209,-2.785617278587087,1,-0.8243644114025264,2,2.0672643981437453
210,-0.04476851093314815,1,-1.2190320054793828,2,2.8747799903554005
211,-0.2709054744313919,1,3.113953237415407,2,-1.6370592586006953
212,1.8120070767308505,1,1.711649771310153,2,2.591239494519672
213,-2.0319376725462956,1,0.42037598579935676,2,-0.5377766486203002
214,-2.124294127858879,1,0.7634352803344928,2,-0.6779888994559955
215,-2.2818459074339783,1,-0.13291326450030638,2,-1.8971667399815153
216,1.0730761860791782,1,-2.0820529047789273,2,-0.5596913532043559
217,0.31582329132551923,1,1.9246802980733388,2,0.13961912319106595
218,-2.024108033164506,1,-0.28913658516280183,2,-2.9651038820301503
219,-2.4311870615860505,1,1.1417475500457117,2,-0.5938810168731004
220,-1.8500282286113896,1,2.894370706400701,2,1.5834736577735722
221,-2.58350450020193,1,0.3453458496298478,2,-0.17247285885127228
222,-0.2898241641173014,1,2.0603871252506822,2,-0.5512780096170982
223,1.5823906542210375,1,-0.9490835691261235,2,0.27403141930777775
224,-0.03148850901425382,1,3.010955993311982,2,-0.5282547444223415
225,-0.14704591663515565,1,0.08405548407213814,2,1.3044436613949832
226,2.0781432408048426,1,0.759406125222895,2,1.0544423332016253
227,2.526575379496313,1,-0.6845332848044099,2,1.6394770687803923
228,1.0962750508245556,1,3.004027051643007,2,1.4825923175919336
229,-0.13747196285919294,1,1.8776633772066056,2,-3.014739004747351
230,-2.7149820801220796,1,0.40845602165290407,2,-0.40558317962746004
231,2.617167533858244,1,-2.1430277080581086,2,-2.4050818403113676
232,1.6333098863367477,1,-1.9848333627186927,2,1.9580848214192788
233,0.298124736035013,1,1.5675340360246235,2,-2.0065289416789014
234,-2.3348930194593946,1,0.9039382079684248,2,1.8625721357083895
235,-1.8132802694671502,1,3.049957097639253,2,-0.15283783701779052
236,-1.489275177215434,1,2.759843032896975,2,2.543344879565124
237,-2.257850530309109,1,0.9701769983811541,2,-0.8516521394109047
238,-1.0207836900619744,1,-2.8297622027303033,2,-0.08970056201669419
239,-2.574277453007547,1,-1.403836473497767,2,1.5064917612065063
240,-1.3844103170548039,1,-2.503077484388525,2,-1.946031214919473
241,-1.4681664744005374,1,-1.2493054056120594,2,-1.2783315768140837
242,3.056364920781421,1,-0.05609149998238294,2,1.2528663567826408
243,2.8497810482642167,1,0.007289745947621107,2,-2.8841544255168547
244,-0.34392225515524144,1,0.22512723374496524,2,1.3359182959034124
245,1.1307094495116718,1,-1.338616654996881,2,2.110226571722973
246,2.8164932748656035,1,-0.5458805756599046,2,1.0681407481533283
247,2.370789135463286,1,-0.2999181671232831,2,-2.819683062052772
248,-2.17954065062368,1,-3.1019995863161367,2,-1.4365646556651814
249,3.0749830235694926,1,1.5015249576591296,2,-0.79100475184809
250,-0.14386818643386556,1,0.9357592991215782,2,0.8107227565831434
251,-1.0785286343100133,1,2.129975589867696,2,-0.9977331559647697
252,-2.0970496898546562,1,3.0912268100783313,2,2.788189181203733
253,-1.8230155590240043,1,-2.1199536803077668,2,-2.667509266051656
254,-1.9933139323980373,1,2.7390826443590885,2,2.7019092802332043
255,2.4911098391044177,1,0.29030421386449357,2,-0.817106078963687
256,-0.7015828902535697,1,1.8038621250454714,2,1.0394494807438122
257,-1.011288417712628,1,-0.9430910107891028,2,1.0528441090188823
258,2.139897812565243,1,-0.7445561135034677,2,-2.109372150039202
259,-3.095012271030834,1,-0.7252356683132724,2,-1.436894266167123
260,-0.019097199572214674,1,-0.3150402171223403,2,-2.2979240274090085
261,1.510601869526595,1,3.0045916190901636,2,-0.9159227465319764
262,1.8968421992517062,1,3.011531824449741,2,-2.2902528452788466
263,2.221139069902608,1,-3.0434164493973075,2,-1.6223729609976265
264,2.398475492139003,1,-0.36557401941981915,2,0.7910898619431164
265,-1.7769355473911794,1,3.06702101702483,2,-3.071913210581282
266,-2.5531333599013717,1,1.0179984600020955,2,2.3877053382169633
267,-2.740400754716109,1,0.10201947975426284,2,2.9635445153975724
268,-1.7735619540836718,1,-2.2523363453715293,2,2.2175701961511205
269,-2.303266123736466,1,2.679322368998159,2,2.249804435140601
270,1.2294436589677087,1,0.43656846509860614,2,2.9641589458725752
271,1.2455066287364298,1,-2.5183676443310845,2,1.202676495411536
272,-2.043439050518523,1,2.8679712739303405,2,2.4547629490263594
273,0.15865863891679544,1,2.209296017790411,2,-2.0955212015977747
274,-1.0996947234193013,1,2.3131013457460012,2,-0.627720263061001
275,0.7406897504660863,1,1.1184516979816754,2,0.8191587499731319
276,1.3822242433884524,1,2.0453261331260073,2,1.7670743538057758
277,-0.9389430396022411,1,-2.3032992707599065,2,0.7294376610896531
278,2.229514088544293,1,-2.516364910801539,2,0.19459847759001736
279,-1.3169008298193687,1,-0.9213560362046729,2,0.6857830654648551
280,-2.102212370539961,1,-2.2576238315765975,2,1.518743046734424
281,2.7167671322647307,1,1.5186444343693317,2,3.0764291832322685
282,-0.37651895704041616,1,2.4542360510306844,2,1.5782511400609556
283,1.8101570932041335,1,-2.9361064135756987,2,-0.4535307834692843
284,-0.1163837348532466,1,1.8142951875937428,2,2.3413283350313634
285,0.9587477748402842,1,1.6363757326578794,2,-0.5929172571609906
286,-0.4973477171492653,1,3.116097515617745,2,2.8373689035225436
287,-0.11377725814310136,1,-0.8255165141820098,2,2.6970376908639846
288,0.3538472915134374,1,-1.2477759764563623,2,-2.1535522041278066
289,-0.1844695225171078,1,0.8092653331262349,2,1.0880240968373442
290,2.779385581492006,1,-0.6126514409996187,2,-1.335842058506056
291,-2.612079249742923,1,-3.0906643752496583,2,2.0940361799924316
292,-0.6732934868333134,1,1.9338105487098538,2,-2.583059180801652
293,-1.7255249391323295,1,0.18964955085195312,2,1.539923073869054
294,-1.0900857818465317,1,3.0049675881227174,2,0.6697441873319172
295,-0.6750242492389664,1,1.9578797551455507,2,1.2604219027548904
296,1.9143862384146333,1,1.978346160662256,2,1.2164701726475018
297,-0.31337449037551846,1,-2.16501548364572,2,-2.128980477224619
298,2.8953697187462506,1,-2.3944706055880363,2,2.4619721552841956
299,2.76301130992234,1,-1.613454820258706,2,2.5806372880778943
300,2.196459914018816,1,3.140110489377112,2,0.9566001100822721
301,2.708640549456467,1,-2.8821166302385643,2,-0.5060330842864893
302,-0.4051236324276566,1,-1.0411209751673414,2,2.2650840054901877
303,2.1114407253339866,1,-0.22743882844890972,2,1.1851397130118313
304,3.0948263115229544,1,-2.1634325039509665,2,0.5910166601091538
305,0.33865601889194563,1,-1.1725946026656415,2,-1.7295226177300655
306,-1.9898615591048585,1,-2.0441149701486245,2,-2.7775337698346325
307,2.8444164687349263,1,1.8329734099830608,2,0.5071241648759583
308,2.135556087695635,1,0.46701771341521114,2,-2.9802006314459097
309,-0.614697468291264,1,1.8068879404814657,2,-0.07733259325571007
310,3.108328548809025,1,2.780841939606642,2,0.38161724379894624
311,0.794286218868407,1,-3.0244927137309836,2,2.030573402795821
312,-1.1346292254735433,1,1.5976178544262956,2,-1.2534357905711662
313,2.9647270272664032,1,1.630797432632666,2,-2.157879468590028
314,-2.5482000753375287,1,-1.5264784417950763,2,1.1109306869288327
315,1.6748370954607994,1,1.9344479585025356,2,0.5464662549499972
316,-2.5860154853658353,1,-2.54594884571222,2,-2.4500377041347363
317,-0.1699149219194438,1,-1.6024616008169417,2,0.09443863750072712
318,2.994138768322488,1,2.483799832005448,2,-0.13382445639846186
319,0.750884246563007,1,1.8189579229327633,2,-0.44667124713601325
320,-2.1905277647053607,1,-0.09334331065596402,2,-1.6738542484303738
321,1.538844000100588,1,1.62648904011186,2,-0.8390060060122249
322,0.8121968503993973,1,-0.3418215086379224,2,0.25829243562146376
323,2.6267363530508554,1,2.2423539304959874,2,2.4459570128513937
324,-1.5805459797701569,1,-1.5290301319482364,2,-2.0317259905702483
325,2.8557412968062943,1,-2.8537787070125167,2,0.23556535050809657
326,2.334674901808266,1,-0.8131104166623011,2,2.8556096652013876
327,2.5277974253283144,1,-1.5279437990070348,2,2.57186255477193
328,2.2584583733606367,1,0.9025772434841537,2,-0.9127843638151232
329,-0.5096422287079951,1,2.3714695936883663,2,0.002788090599155968
330,-0.10301214172673268,1,-1.174338082037565,2,0.328953424088156
331,0.29466789704656193,1,-2.05417184417804,2,0.6212021754925106
332,-1.3079674905869194,1,-2.9455240833509113,2,-1.3282023969385628
333,-0.3861136030905614,1,-2.6384350938850067,2,-0.17907408624422727
334,-2.983316081642931,1,-3.087717767072471,2,-1.8217910953757084
335,-1.0786988680810978,1,1.7330116038820131,2,1.8289754564042582
336,-3.1282145914738027,1,-1.0243577689378216,2,2.255893321401369
337,-2.5945685294770247,1,-1.999164353918428,2,-0.8975566739447491
338,-1.2711166770832003,1,2.653318229088902,2,2.698523252349352
339,0.15291511098403676,1,-0.9972296089484574,2,2.880522220424848
340,-2.790000977568382,1,-0.6892063229141212,2,-2.562992263684651
341,2.008870257273651,1,-3.098729903513913,2,-2.5710261973456316
342,1.6711502857127298,1,-1.6396304724987392,2,-2.873947797171641
343,-1.6342530785515617,1,2.050133451035003,2,2.4518151687075225
344,0.10280114218107217,1,1.772596481206663,2,-0.45006268899129465
345,-2.026267368230489,1,-2.2931763998759447,2,1.6448789619223092
346,2.4607390818965778,1,3.128915753820639,2,-0.5893487571694522
347,-0.4703244851522115,1,-2.4029590760866704,2,-0.9167440941845744
348,1.4060620591255262,1,-1.0199483792305042,2,-1.4471945530783539
349,-1.7263252608903126,1,-1.9692112604312073,2,-2.5013839709179257
350,-2.544874210825143,1,-1.313205481965567,2,-0.507261157619161
351,-1.8477809724233827,1,-2.1869499303851923,2,-1.280005519512996
352,-0.4469233636440184,1,0.5298621530610399,2,1.0699848878174825
353,1.3614600308426512,1,-2.649004016495063,2,-2.5902510877602887
354,-1.3080703436840815,1,-2.306410551305243,2,-2.511519662637811
355,-1.0567434824636286,1,3.0635030963554817,2,-2.129428195064918
356,0.6221334477494258,1,-1.2466594556887474,2,-3.140622398134724
357,-2.090441937972358,1,-0.4010048488440381,2,-1.0550973216394839
358,-2.03837574077337,1,2.240695930316525,2,2.953760375520865
359,-1.9170796660235294,1,1.5439070088463165,2,-1.7086720081610383
360,-0.38351045874270273,1,1.1059828848598565,2,1.73986050836253
361,0.21026157310708227,1,1.7825520574280826,2,0.39200208612483944
362,1.626326850577776,1,-2.978787104933674,2,1.3606760212437292
363,-1.2384955702244416,1,2.783322862160004,2,1.876201631988775
364,-1.651335088538881,1,1.040776342866537,2,0.1505956808100284
365,0.044699691935073727,1,2.1544006518655143,2,1.3993557237238399
366,-0.6257282021886423,1,1.6620759765307556,2,-2.9086463723562463
367,0.43326164593643135,1,3.087443585988816,2,-2.3489328952589403
368,1.9787656133270115,1,-2.215494469883165,2,2.1961079245503283
369,-0.21673775954286345,1,2.9446966353473725,2,-2.091137045725039
370,-2.6010443171565116,1,-2.5421307726807423,2,1.595775570268776
371,1.1003595458044186,1,0.18411617096043464,2,0.08024024303270538
372,0.3437001351934912,1,-0.34208858926015573,2,-2.172974834003967
373,1.9121877078001006,1,1.1189506046830564,2,-2.2838489777639874
374,2.0315585773763107,1,2.359609805922032,2,0.49466095828079926
375,2.2157194076690354,1,-0.8971423038708579,2,-1.9294386867399078
376,2.0654500305537846,1,0.3038794932709705,2,-1.3132868006836962
377,-0.17985343894331995,1,-0.7761543387436176,2,1.7492367297845464
378,-0.9020073513602131,1,-1.324893535749778,2,-0.8898794109629624
379,1.275161233234388,1,-0.8634080495424747,2,-2.2316743980781184
380,-0.45468776482339646,1,1.5100455874990226,2,-0.8703219856675783
381,0.33281991767174013,1,-0.8285079909886677,2,1.0830682774325027
382,-1.2640872960566398,1,-1.4586356717926021,2,-2.460210611616942
383,0.47431051340706354,1,1.4749100366839283,2,2.193843792830191
384,-2.274957356965208,1,-0.06909525338261169,2,1.3591175538203215
385,1.2110333044582333,1,2.961750235868612,2,-0.01842738840700342
386,-0.7996983483888864,1,2.312211207579579,2,0.04201737026273156
387,2.4341839525887554,1,0.2146790302433912,2,-1.4109207366132543
388,0.007508692970338959,1,0.6774965953132037,2,-2.8403908504368194
389,1.6634049179333257,1,0.23184826174667528,2,2.729984446058605
390,-3.1003518262498098,1,1.1156011479813746,2,-0.6861377781918057
391,3.0722703609778117,1,-0.604821576972773,2,-0.8774016739511641
392,2.1874896211301653,1,1.9673416431284725,2,0.7144878952346505
393,-2.8054319335270033,1,1.8892609250320165,2,1.5826546248573923
394,2.7970058391339068,1,1.5095951465221304,2,0.9460529001276399
395,1.368166958222174,1,2.6064029197736636,2,1.7715493911663165
396,1.840025635542684,1,-2.4731255916277077,2,-0.7388969584146508
397,-1.2746111448022934,1,-1.204431286598662,2,0.6614671103988554
398,0.3242118994336005,1,1.2969591243626013,2,-3.021267033296513
399,1.2369358543547078,1,2.4194943728795844,2,-1.8434935617594232
400,-0.9808272124928408,1,2.560212474279326,2,-1.9361821028595632
401,-1.7969518542803122,1,-0.6074243445691652,2,2.9650352818829466
402,-1.219985169944768,1,-1.63527538814479,2,-2.190564216902618
403,2.783764335412772,1,-0.9610203300299935,2,3.0742914795823992
404,-2.6150803072751985,1,-1.642234143371994,2,2.7022077334172216
405,-2.683810729909593,1,-1.9786070472537967,2,-2.1756194372193987
406,-1.2468907127705287,1,-0.481429398959496,2,0.10997364105381946
407,2.305245632045782,1,1.7208911413362875,2,-0.015443261819707566
408,-2.4156303256316165,1,-2.0775098074500185,2,-1.5639189319951987
409,0.772908700946429,1,0.012007346227121296,2,0.6366018673906848
410,1.1516775548497078,1,1.6898177785263515,2,-1.3354021454754506
411,1.4889967681307548,1,-2.242149680356795,2,-2.278251644319895
412,0.652094390048422,1,3.0404777383612966,2,-1.6763692828565566
